date,session_date,setup_detected,direction,poi_type,sweep_level,pattern_candle_a,pattern_candle_b,entry_price,stop_loss,take_profit,sl_distance,tp_distance,trader_agrees,actual_result,hypothetical_pnl,notes
2026-05-04T15:30:01.503260,2025-11-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.541644,2025-11-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.578444,2025-11-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.614132,2025-11-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.653229,2025-11-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.683599,2025-11-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.722460,2025-11-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.760022,2025-11-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.799911,2025-11-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.840555,2025-11-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.877222,2025-11-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.905160,2025-11-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.943592,2025-11-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:01.983180,2025-11-18,True,SHORT,BEARISH,46280.9,,,46289.4,46381.9,46104.4,92.5,185.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.022657,2025-11-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.059483,2025-11-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.098362,2025-11-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.125910,2025-11-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.164470,2025-11-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.197112,2025-11-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.234783,2025-11-26,True,SHORT,BEARISH,47615.8,,,47526.4,47609.6,47360.0,83.2,166.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.272994,2025-11-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.309503,2025-11-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.338890,2025-11-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.377583,2025-12-01,True,SHORT,BEARISH,47597.9,,,47549.8,47609.8,47429.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.418940,2025-12-02,True,LONG,BULLISH,47385.2,,,47519.7,47412.4,47734.3,107.3,214.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.459213,2025-12-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.504349,2025-12-04,True,SHORT,BEARISH,47937.8,,,47913.3,47973.3,47793.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.545258,2025-12-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.574497,2025-12-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.611919,2025-12-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.651209,2025-12-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.689910,2025-12-10,True,SHORT,BEARISH,47877.8,,,47852.5,47970.8,47615.9,118.3,236.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:02.731781,2025-12-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.771028,2025-12-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.801254,2025-12-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.843223,2025-12-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.881464,2025-12-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.919580,2025-12-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:02.963966,2025-12-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.005287,2025-12-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.032694,2025-12-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.070144,2025-12-22,True,SHORT,BEARISH,48478.4,,,48457.8,48517.8,48337.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.110485,2025-12-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.151705,2025-12-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.182755,2025-12-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.231830,2025-12-26,True,LONG,BULLISH,48655.2,,,48679.8,48619.8,48799.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.263877,2025-12-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.303168,2025-12-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.342582,2025-12-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.384470,2025-12-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.412938,2026-01-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.450180,2026-01-02,True,SHORT,BEARISH,48280.7,,,48131.1,48232.5,47928.3,101.4,202.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.479414,2026-01-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.515681,2026-01-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.552920,2026-01-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.589743,2026-01-07,True,LONG,BULLISH,49238.2,,,49251.7,49191.7,49371.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.628763,2026-01-08,True,SHORT,BEARISH,49351.7,,,49333.2,49393.2,49213.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.665460,2026-01-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.693037,2026-01-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.730209,2026-01-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.769296,2026-01-13,True,LONG,BULLISH,49228.3,,,49279.7,49210.2,49418.7,69.5,139.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.808532,2026-01-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.844424,2026-01-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.882825,2026-01-16,True,SHORT,BEARISH,49496.7,,,49471.6,49531.6,49351.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:03.911371,2026-01-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.946556,2026-01-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:03.983533,2026-01-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.022203,2026-01-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.060446,2026-01-22,True,SHORT,BEARISH,49626.4,,,49617.8,49677.8,49497.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.099288,2026-01-23,True,LONG,BULLISH,49108.2,,,49134.6,49042.3,49319.2,92.3,184.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.129655,2026-01-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.166578,2026-01-26,True,SHORT,BEARISH,49386.4,,,49401.8,49461.8,49281.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.204659,2026-01-27,True,LONG,BULLISH,48920.2,,,49002.7,48942.7,49122.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.246048,2026-01-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.280743,2026-01-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.325063,2026-01-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.390276,2026-02-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.433780,2026-02-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.470310,2026-02-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.510135,2026-02-04,True,LONG,BULLISH,49286.4,,,49358.6,49219.1,49637.6,139.5,279.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.543677,2026-02-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.584006,2026-02-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.612931,2026-02-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.649943,2026-02-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.689175,2026-02-10,True,LONG,BULLISH,50277.2,,,50266.7,50203.2,50393.7,63.5,127.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.726210,2026-02-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.765829,2026-02-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.806871,2026-02-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.839690,2026-02-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.877115,2026-02-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.917208,2026-02-17,True,SHORT,BEARISH,49640.5,,,49634.7,49714.6,49474.9,79.9,159.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:04.957626,2026-02-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:04.996863,2026-02-19,True,LONG,BULLISH,49311.5,,,49350.3,49250.2,49550.5,100.1,200.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.035210,2026-02-20,True,SHORT,BEARISH,49563.7,,,49553.7,49646.7,49367.7,93.0,186.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.064223,2026-02-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.099760,2026-02-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.138251,2026-02-24,True,SHORT,BEARISH,49288.7,,,49253.7,49313.7,49133.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.176337,2026-02-25,True,SHORT,BEARISH,49484.4,,,49500.7,49560.7,49380.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.216301,2026-02-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.253438,2026-02-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.281732,2026-03-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.316549,2026-03-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.350922,2026-03-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.388285,2026-03-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.427091,2026-03-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.468272,2026-03-06,True,SHORT,BEARISH,47512.2,,,47404.7,47526.6,47160.9,121.9,243.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.496964,2026-03-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.536198,2026-03-09,True,LONG,BULLISH,47048.1,,,47121.7,47031.5,47302.1,90.2,180.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.576539,2026-03-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.614476,2026-03-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.652088,2026-03-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.689587,2026-03-13,True,LONG,BULLISH,46626.5,,,46683.3,46623.3,46803.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.718530,2026-03-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.755612,2026-03-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.795962,2026-03-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.836460,2026-03-18,True,LONG,BULLISH,46561.3,,,46622.7,46562.7,46742.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:05.876555,2026-03-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.913427,2026-03-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.941586,2026-03-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:05.977613,2026-03-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.015741,2026-03-24,True,SHORT,BEARISH,46404.6,,,46300.2,46368.6,46163.4,68.4,136.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:06.053178,2026-03-25,True,SHORT,BEARISH,46606.7,,,46477.3,46590.7,46250.5,113.4,226.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:06.091619,2026-03-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.128606,2026-03-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.159045,2026-03-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.194560,2026-03-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.231147,2026-03-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.273170,2026-04-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.309106,2026-04-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.336304,2026-04-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.364269,2026-04-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.403665,2026-04-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.443301,2026-04-07,True,SHORT,BEARISH,46525.5,,,46470.7,46530.7,46350.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:06.483679,2026-04-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.520996,2026-04-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.559557,2026-04-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.587235,2026-04-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.622141,2026-04-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.660149,2026-04-14,True,LONG,BULLISH,48489.3,,,48570.9,48510.9,48690.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:06.700261,2026-04-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.743379,2026-04-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.783577,2026-04-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.812447,2026-04-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.850621,2026-04-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.888702,2026-04-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:06.929398,2026-04-22,True,LONG,BULLISH,49428.4,,,49438.3,49378.3,49558.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:06.970163,2026-04-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:07.012635,2026-04-24,True,SHORT,BEARISH,49231.7,,,49196.3,49256.3,49076.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:07.044201,2026-04-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:07.083473,2026-04-27,True,SHORT,BEARISH,49222.6,,,49171.8,49233.4,49048.6,61.6,123.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:07.128048,2026-04-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:07.170831,2026-04-29,True,SHORT,BEARISH,48882.7,,,48806.0,48888.4,48641.2,82.4,164.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:30:07.210023,2026-04-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:30:07.237839,2026-05-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:34:27.959550,2024-11-27,False,,,,,,,,,,,,,,No valid signal from strategy
